Output (S),Ia,Ib,Ic,Va,Vb,Vc,,
1,616.486387,2.905004956,36.7629487,0.227838554,-0.551914048,0.324075494,,
1,606.5944641,1.79367117,37.28909215,0.232641255,-0.555773594,0.323132339,,
1,596.5528708,0.681894808,37.80603504,0.237386543,-0.559496021,0.322109477,,
1,586.3640846,-0.430049817,38.31364981,0.242073273,-0.563080391,0.321007118,,
1,576.0306194,-1.541888348,38.81181123,0.246700263,-0.566525839,0.319825575,,
1,565.5550249,-2.653346458,39.30039636,0.251266396,-0.569831495,0.318565099,,
1,554.9398859,-3.764149908,39.77928467,0.255770522,-0.572996564,0.317226041,,
1,544.1878213,-4.874024627,40.24835799,0.260211553,-0.576020244,0.315808692,,
1,533.3014842,-5.982696768,40.70750059,0.264588369,-0.57890181,0.314313441,,
1,522.2835605,-7.089892784,41.15659918,0.268899914,-0.581640531,0.312740617,,
1,511.1367689,-8.19533949,41.59554296,0.273145102,-0.584235751,0.311090649,,
1,499.8638595,-9.298764135,42.02422361,0.277322907,-0.586686809,0.309363902,,
1,488.4676138,-10.39989446,42.44253538,0.281432276,-0.588993121,0.307560845,,
1,476.9508436,-11.49845879,42.85037504,0.285472217,-0.591154098,0.305681881,,
1,465.3163907,-12.59418606,43.24764198,0.289441713,-0.593169226,0.303727514,,
1,453.5671254,-13.68680591,43.63423816,0.293339804,-0.595037989,0.301698185,,
1,441.705947,-14.77604877,44.01006821,0.297165508,-0.596759945,0.299594437,,
1,429.7357818,-15.86164587,44.37503938,0.300917902,-0.59833465,0.297416747,,
1,417.6595833,-16.94332937,44.72906164,0.304596039,-0.599761734,0.295165695,,
1,405.4803313,-18.02083237,45.07204762,0.308199033,-0.601040826,0.292841793,,
1,393.2010307,-19.09388901,45.40391272,0.311725973,-0.60217163,0.290445656,,
1,380.8247112,-20.16223454,45.72457504,0.315176011,-0.603153847,0.287977836,,
1,368.3544265,-21.22560535,46.03395546,0.318548274,-0.603987255,0.285438981,,
1,355.7932536,-22.28373908,46.33197764,0.321841951,-0.604671629,0.282829677,,
1,343.1442916,-23.33637464,46.61856807,0.325056209,-0.605206818,0.280150609,,
1,330.4106616,-24.38325232,46.89365601,0.328190275,-0.605592672,0.277402397,,
1,317.5955052,-25.42411381,47.15717362,0.331243355,-0.605829115,0.27458576,,
1,304.7019846,-26.45870229,47.40905584,0.334214717,-0.605916069,0.271701352,,
1,291.7332809,-27.4867625,47.64924056,0.337103606,-0.605853531,0.268749925,,
1,278.6925941,-28.50804078,47.87766849,0.339909331,-0.605641499,0.265732168,,
1,265.5831416,-29.52228515,48.09428328,0.342631179,-0.605280043,0.262648864,,
1,252.4081582,-30.52924534,48.29903148,0.345268499,-0.604769235,0.259500735,,
1,239.1708944,-31.52867292,48.49186259,0.347820619,-0.604109217,0.256288598,,
1,225.8746164,-32.52032128,48.672729,0.350286931,-0.603300136,0.253013205,,
1,212.5226048,-33.50394576,48.84158612,0.352666805,-0.602342208,0.249675403,,
1,199.1181542,-34.47930366,48.99839225,0.354959675,-0.601235653,0.246275978,,
1,185.6645717,-35.44615431,49.14310872,0.357164954,-0.59998076,0.242815806,,
1,172.1651769,-36.40425918,49.27569982,0.359282118,-0.598577822,0.239295704,,
1,158.6233005,-37.35338185,49.39613285,0.361310626,-0.597027203,0.235716577,,
1,145.0422839,-38.29328816,49.50437807,0.363249997,-0.595329268,0.232079271,,
1,131.4254778,-39.22374618,49.60040879,0.365099731,-0.593484453,0.228384722,,
1,117.7762421,-40.14452634,49.6842013,0.366859393,-0.591493195,0.224633802,,
0,104.0979446,-41.05540146,49.75573495,0.368528529,-0.589356005,0.220827476,,
0,90.39396003,-41.95614679,49.81499206,0.370106747,-0.58707339,0.216966643,,
0,76.66766975,-42.84654008,49.86195803,0.371593637,-0.584645933,0.213052297,,
0,62.92246051,-43.72636165,49.89662126,0.372988852,-0.582074215,0.209085363,,
0,49.16172371,-44.5953944,49.91897322,0.374292028,-0.579358887,0.205066858,,
0,35.38885464,-45.45342392,49.92900836,0.375502865,-0.576500602,0.200997737,,
0,21.65807372,-46.32564961,49.90131313,0.376678566,-0.573500083,0.196821517,,
0,8.506875285,-47.44297951,49.6047711,0.378395595,-0.570358053,0.191962458,,
0,-3.347593041,-48.7195535,49.12503987,0.381117432,-0.567075304,0.185957872,,
0,-13.43670989,-49.31034789,49.30694653,0.384518872,-0.563652629,0.179133757,,
0,-21.9733272,-49.00592528,50.35973782,0.388247417,-0.56009089,0.171843473,,
0,-29.41976412,-48.42779548,51.66171927,0.392406385,-0.556390948,0.163984563,,
0,-35.74685849,-47.96991384,52.81875695,0.397301006,-0.552553734,0.155252728,,
0,-41.10440752,-47.72311839,53.73984032,0.402861145,-0.548580177,0.145719032,,
0,-45.79416968,-47.57844553,54.53376661,0.408747365,-0.544471274,0.135723909,,
0,-49.7940643,-47.37469504,55.36157584,0.414838393,-0.540228023,0.12538963,,
0,-52.65098155,-46.88401738,56.45096358,0.421296361,-0.535851487,0.114555126,,
0,-54.13392465,-45.98318072,57.92501392,0.428191698,-0.531342729,0.103151031,,
0,-54.73777465,-44.9388127,59.51695782,0.435334718,-0.526702878,0.09136816,,
0,-54.9974704,-44.05788789,60.91968557,0.442541472,-0.521933064,0.079391592,,
0,-54.95828975,-43.43074156,62.04273318,0.449842096,-0.517034478,0.067192382,,
0,-54.51067701,-43.07382438,62.8695276,0.457330083,-0.512008314,0.05467823,,
0,-53.61379864,-42.86963021,63.51745906,0.464940963,-0.506855827,0.041914864,,
0,-52.2307385,-42.58135576,64.22322134,0.472517969,-0.501578273,0.029060304,,
0,-50.28163946,-42.05986552,65.13584696,0.480008002,-0.49617697,0.016168968,,
0,-47.84632954,-41.45991842,66.10048047,0.487471276,-0.490653235,0.003181959,,
0,-45.21377823,-41.08272812,66.81581823,0.494918359,-0.485008447,-0.009909912,,
0,-42.5863237,-41.01145327,67.19861816,0.502259305,-0.479243982,-0.023015323,,
0,-39.96815378,-41.14568986,67.34920742,0.509416941,-0.473361279,-0.036055663,,
0,-37.25629138,-41.39370891,67.3592447,0.516405674,-0.467361773,-0.049043902,,
0,-34.3205072,-41.65895456,67.32522219,0.523256623,-0.46124696,-0.062009663,,
0,-31.1154806,-41.84464394,67.3438657,0.529935373,-0.455018334,-0.074917039,,
0,-27.75499506,-41.97111205,67.39478984,0.536375508,-0.448677446,-0.087698062,,
0,-24.44350149,-42.21153991,67.30476978,0.542560368,-0.442225846,-0.100334522,,
0,-21.29545841,-42.70440939,66.93528658,0.54851584,-0.435665142,-0.112850698,,
0,-18.2721173,-43.40525972,66.33077053,0.554244806,-0.428996936,-0.12524787,,
0,-15.3010332,-44.18425277,65.62103604,0.559709845,-0.422222889,-0.137486957,,
0,-12.32507608,-44.94012323,64.90733127,0.564884813,-0.415344657,-0.149540157,,
0,-9.291157144,-45.62312661,64.23939036,0.56978023,-0.408363953,-0.161416277,,
0,-6.213089934,-46.25644064,63.59403184,0.574411299,-0.401282483,-0.173128816,,
0,-3.213966142,-46.9363811,62.87494289,0.578764648,-0.39410201,-0.184662638,,
0,-0.422166029,-47.75243696,61.99264423,0.58281802,-0.386824291,-0.195993729,,
0,2.160921031,-48.69507137,60.95668903,0.586570701,-0.379451137,-0.207119564,,
0,4.634749659,-49.67590561,59.85547903,0.590039066,-0.371984351,-0.218054715,,
0,7.07597312,-50.6147693,58.76921434,0.593227477,-0.364425791,-0.228801686,,
0,9.500908028,-51.47273199,57.73686175,0.596125574,-0.356777307,-0.239348267,,
0,11.88382166,-52.26029804,56.74795995,0.59872846,-0.349040801,-0.249687659,,
0,14.16497419,-53.04202232,55.73800373,0.601046828,-0.341218167,-0.259828662,,
0,16.27696272,-53.89037888,54.63457537,0.603090954,-0.33331135,-0.269779605,,
0,18.20513239,-54.81079988,53.43230563,0.604859929,-0.325322285,-0.279537644,,
0,20.00523234,-55.73473017,52.1998192,0.606349715,-0.31725296,-0.289096755,,
0,21.74957779,-56.5901657,51.00919627,0.607566469,-0.30910535,-0.298461119,,
0,23.47036949,-57.3530351,49.88459092,0.60852188,-0.30088148,-0.307640399,,
0,25.15333144,-58.03944964,48.80998112,0.609222551,-0.292583365,-0.316639186,,
0,26.75165326,-58.69030034,47.74457163,0.609668636,-0.284213067,-0.32545557,,
0,28.21660803,-59.35268796,46.64136399,0.609863587,-0.275772635,-0.334090951,,
0,29.53802499,-60.04268278,45.48439667,0.609816274,-0.267264169,-0.342552105,,
0,30.75775809,-60.72404425,44.31002545,0.60953517,-0.258689751,-0.350845418,,
0,31.93103698,-61.3408661,43.17427824,0.609023455,-0.250051514,-0.358971941,,
0,33.08336395,-61.86660591,42.10382549,0.608283961,-0.241351572,-0.366932389,,
0,34.20435615,-62.31590424,41.08416106,0.607323296,-0.232592088,-0.374731208,,
0,35.26619103,-62.72393695,40.08024978,0.606150314,-0.223775208,-0.382375106,,
0,36.23883987,-63.12468196,39.0582608,0.604770846,-0.214903122,-0.389867724,,
0,37.11172778,-63.52989358,38.00659306,0.603188477,-0.205978004,-0.397210473,,
0,37.90910161,-63.91806193,36.94691597,0.601407728,-0.197002072,-0.404405656,,
0,38.67533873,-64.250653,35.91792919,0.599435436,-0.187977525,-0.411457911,,
0,39.43725096,-64.50581347,34.9416579,0.597277459,-0.178906605,-0.418370853,,
0,40.18807601,-64.69291004,34.0089133,0.594937746,-0.169791535,-0.425146211,,
0,40.902317,-64.83980061,33.09202148,0.592419847,-0.160634579,-0.431785268,,
0,41.55843926,-64.97282522,32.16483238,0.589729145,-0.151437981,-0.438291164,,
0,42.1508652,-65.10301862,31.2165072,0.586871308,-0.142204026,-0.444667282,,
0,42.69539197,-65.21859329,30.25903531,0.583850807,-0.132934976,-0.450915831,,
0,43.22084595,-65.29323339,29.31894031,0.580670781,-0.123633134,-0.457037647,,
0,43.74902658,-65.3084568,28.41491782,0.577334972,-0.11430078,-0.463034192,,
0,44.27893552,-65.26936567,27.54208501,0.573847586,-0.104940232,-0.468907354,,
0,44.79269681,-65.19755234,26.67907453,0.570212501,-0.095553783,-0.474658718,,
0,45.27218758,-65.11357886,25.805555,0.566432489,-0.086143766,-0.480288723,,
0,45.71228474,-65.02515119,24.91405669,0.56251043,-0.076712486,-0.485797943,,
0,46.12369597,-64.92484412,24.01224662,0.55844966,-0.067262287,-0.491187373,,
0,46.52732216,-64.79528911,23.11774054,0.554253699,-0.057795483,-0.496458216,,
0,46.93952113,-64.62265481,22.24462252,0.54992521,-0.048314427,-0.501610783,,
0,47.360713,-64.40851136,21.3915804,0.545466454,-0.038821443,-0.506645011,,
0,47.77717981,-64.16860434,20.54313196,0.54087968,-0.029318888,-0.511560793,,
0,48.1745673,-63.91967069,19.68280876,0.536167437,-0.019809091,-0.516358346,,
0,48.54803952,-63.66845778,18.80413713,0.531331875,-0.010294414,-0.521037461,,
0,48.9045607,-63.40951178,17.91284968,0.526374867,-0.000777189,-0.525597678,,
0,49.25785734,-63.13049465,17.02156827,0.52129818,0.00874022,-0.5300384,,
0,49.62007216,-62.82103121,16.14095681,0.516103913,0.018255479,-0.534359392,,
0,49.99287008,-62.48104024,15.27139017,0.510794013,0.027766228,-0.538560241,,
0,50.36704027,-62.12093654,14.40275199,0.505370175,0.037270132,-0.542640307,,
0,50.7306839,-61.75338018,13.52268537,0.499833759,0.046764834,-0.546598593,,
0,51.07902,-61.38400897,12.62586033,0.494186253,0.056248004,-0.550434257,,
0,51.41651494,-61.00915175,11.71626044,0.488429115,0.065717288,-0.554146403,,
0,51.75294984,-60.61971357,10.80329757,0.482563771,0.075170365,-0.557734136,,
0,52.09645772,-60.20794224,9.895045279,0.476591436,0.084604888,-0.561196324,,
0,52.44836888,-59.77296214,8.992704856,0.470513438,0.094018543,-0.564531981,,
0,52.80212688,-59.32178611,8.089593454,0.464331134,0.103408993,-0.567740127,,
0,53.14874196,-58.86384393,7.176615409,0.458045922,0.112773936,-0.570819857,,
0,53.4835052,-58.40396205,6.249282553,0.45165898,0.122111046,-0.573770026,,
0,53.80901475,-57.93955897,5.31051865,0.445171467,0.131418034,-0.576589502,,
0,54.13207521,-57.46376043,4.367544166,0.438584513,0.14069259,-0.579277103,,
0,54.45872161,-56.97052699,3.426748602,0.431899352,0.149932439,-0.581831791,,
0,54.78992015,-56.45874248,2.48960197,0.425117147,0.159135288,-0.584252435,,
0,55.12111729,-55.93279839,1.552070259,0.418239104,0.168298879,-0.586537983,,
0,55.44536726,-55.39942872,0.607780583,0.411266429,0.177420938,-0.588687367,,
0,55.75861271,-54.86256829,-0.346837308,0.404200448,0.186499228,-0.590699675,,
0,56.06203087,-54.32080578,-1.310004089,0.397042437,0.195531495,-0.592573932,,
0,56.36044489,-53.76902558,-2.276232823,0.389793675,0.204515525,-0.594309199,,
0,56.65810404,-53.20256169,-3.240482971,0.382455384,0.213449086,-0.59590447,,
0,56.95578425,-52.62027612,-4.201238862,0.375028874,0.222329989,-0.597358863,,
0,57.25011052,-52.02514552,-5.161096421,0.367515466,0.231156029,-0.598671496,,
0,57.53595541,-51.42193714,-6.124439227,0.359916553,0.239925041,-0.599841594,,
0,57.80980193,-50.81375612,-7.093985904,0.352233523,0.248634849,-0.600868372,,
0,58.07210348,-50.19980989,-8.068554597,0.344467858,0.257283316,-0.601751174,,
0,58.32618971,-49.57640846,-9.044063366,0.336621058,0.265868296,-0.602489354,,
0,58.57538768,-48.93988957,-10.01645545,0.328694675,0.274387684,-0.603082358,,
0,58.82031925,-48.28921437,-10.98429503,0.32069023,0.282839364,-0.603529593,,
0,59.05862215,-47.6263538,-11.9491537,0.312609295,0.291221264,-0.603830558,,
0,59.28642307,-46.95477174,-12.91409371,0.304453459,0.299531303,-0.603984761,,
0,59.50096671,-46.2768819,-13.881125,0.296224391,0.307767443,-0.603991834,,
0,59.70215233,-45.59242873,-14.84958616,0.287923777,0.315927641,-0.603851417,,
0,59.89226164,-44.89883421,-15.81649133,0.279553372,0.324009894,-0.603563266,,
0,60.07373145,-44.19336244,-16.7786949,0.271114953,0.332012196,-0.603127149,,
0,60.24724594,-43.47508701,-17.73485901,0.262610363,0.339932586,-0.602542949,,
0,60.41112702,-42.74541406,-18.68597663,0.254041442,0.347769096,-0.601810538,,
0,60.56259003,-42.00688309,-19.63417257,0.245410069,0.355519805,-0.600929875,,
0,60.69945704,-41.26140655,-20.58094309,0.236718127,0.363182789,-0.599900917,,
0,60.82153569,-40.50896944,-21.52585567,0.22796756,0.37075617,-0.59872373,,
0,60.93035369,-39.74784227,-22.466762,0.219160332,0.378238065,-0.597398398,,
0,61.02780939,-38.9759836,-23.40120073,0.210298467,0.385626643,-0.59592511,,
0,61.11451055,-38.19264545,-24.32800283,0.201384004,0.392920066,-0.59430407,,
0,61.18938536,-37.39881362,-25.24773217,0.192419033,0.400116549,-0.592535582,,
0,61.25038391,-36.59644717,-26.16192503,0.183405654,0.407214302,-0.590619956,,
0,61.29591127,-35.7870845,-27.07169625,0.174345998,0.414211588,-0.588557586,,
0,61.325692,-34.97092918,-27.97682523,0.165242197,0.421106667,-0.586348864,,
0,61.34081357,-34.14686179,-28.87576786,0.156096418,0.42789785,-0.583994268,,
0,61.34267284,-33.3134582,-29.76667487,0.146910839,0.43458345,-0.581494289,,
0,61.33189292,-32.47011929,-30.64852172,0.137687684,0.44116183,-0.578849513,,
0,61.30778375,-31.61756578,-31.52160344,0.128429184,0.447631352,-0.576060537,,
0,61.26893288,-30.75728537,-32.38698197,0.119137611,0.453990435,-0.573128047,,
0,61.21413845,-29.8905562,-33.24550965,0.109815238,0.460237496,-0.570052734,,
0,61.14321564,-29.01767284,-34.09705539,0.100464364,0.466371007,-0.566835371,,
0,61.05693424,-28.13796656,-34.94052497,0.091087284,0.472389442,-0.563476726,,
0,60.95640634,-27.25045403,-35.7745099,0.081686314,0.478291327,-0.559977642,,
0,60.84217156,-26.35472267,-36.59817284,0.072263769,0.484075196,-0.556338964,,
0,60.71386274,-25.45130396,-37.41162105,0.06282199,0.489739632,-0.552561622,,
0,60.57047273,-24.54137506,-38.21560805,0.053363321,0.495283226,-0.548646547,,
0,60.41115207,-23.62599077,-39.01076579,0.043890132,0.500704622,-0.544594754,,
0,60.23573263,-22.70552577,-39.79704686,0.034404788,0.506002471,-0.540407259,,
0,60.04481967,-21.77960853,-40.57365866,0.024909673,0.511175478,-0.536085151,,
0,59.83926579,-20.84761471,-41.33955675,0.015407161,0.516222353,-0.531629514,,
0,59.61959608,-19.90926776,-42.09404565,0.005899637,0.521141865,-0.527041501,,
0,59.38563126,-18.96498983,-42.83712984,-0.003610526,0.525932786,-0.522322261,,
0,59.13672689,-18.01569231,-43.56930437,-0.013120937,0.530593948,-0.51747301,,
0,58.87226216,-17.06226436,-44.29104353,-0.022629218,0.535124187,-0.512494969,,
0,58.59214092,-16.10509672,-45.00232473,-0.032132971,0.539522399,-0.507389428,,
0,58.29681107,-15.14403652,-45.70258343,-0.04162981,0.543787485,-0.502157675,,
0,57.98697425,-14.17869777,-46.39102375,-0.051117339,0.547918406,-0.496801067,,
0,57.66308355,-13.20893851,-47.06709567,-0.060593176,0.551914131,-0.491320955,,
0,57.32511906,-12.23510464,-47.73073902,-0.070054933,0.555773684,-0.485718751,,
0,56.97265928,-11.2579369,-48.3822905,-0.079500243,0.559496104,-0.479995861,,
0,56.60529836,-10.27817535,-49.02208832,-0.08892673,0.563080481,-0.474153751,,
0,56.22296446,-9.296223431,-49.65013633,-0.098332038,0.566525921,-0.468193884,,
0,55.82602842,-8.312059936,-50.26601605,-0.107713799,0.569831586,-0.462117787,,
0,55.41504173,-7.32548224,-50.86913009,-0.117069666,0.572996647,-0.455926981,,
0,54.99042798,-6.336431126,-51.45902699,-0.126397283,0.576020335,-0.449623052,,
0,54.55224321,-5.34521093,-52.03562151,-0.135694318,0.578901893,-0.443207575,,
0,54.1002643,-4.352416111,-52.59912128,-0.144958435,0.581640622,-0.436682187,,
0,53.63422497,-3.358677878,-53.1497735,-0.154187322,0.584235834,-0.430048512,,
0,53.15411225,-2.364383641,-53.68758454,-0.163378667,0.5866869,-0.423308233,,
0,52.66021528,-1.369614146,-54.21225712,-0.172530182,0.588993204,-0.416463022,,
0,52.15299912,-0.374285859,-54.7233328,-0.181639577,0.591154189,-0.409514611,,
0,51.63282791,0.621585768,-55.22045534,-0.190704585,0.593169309,-0.402464724,,
0,51.09982577,1.617733778,-55.70352335,-0.199722937,0.59503808,-0.395315143,,
0,50.55388162,2.6136592,-56.1726708,-0.208692389,0.596760028,-0.388067638,,
0,49.99485947,3.608829857,-56.6280684,-0.217610701,0.59833474,-0.380724039,,
0,49.42277647,4.602872103,-57.06973188,-0.226475659,0.599761816,-0.373286158,,
0,48.83789424,5.595650281,-57.49744267,-0.235285051,0.601040916,-0.365755865,,
0,48.24059575,6.587155011,-57.91085965,-0.244036698,0.602171713,-0.358135015,,
0,47.63122166,7.577327133,-58.30969535,-0.252728419,0.603153938,-0.350425518,,
0,47.00992183,8.565919362,-58.69385432,-0.261358066,0.603987338,-0.342629272,,
0,46.37668643,9.552516402,-59.06341318,-0.269923489,0.604671719,-0.33474823,,
0,45.73145853,10.53665842,-59.41849712,-0.278422571,0.605206901,-0.326784329,,
0,45.07430194,11.5179997,-59.75912144,-0.286853198,0.605592762,-0.318739564,,
0,44.40544391,12.49636213,-60.08513807,-0.295213288,0.605829198,-0.31061591,,
0,43.72522659,13.47167774,-60.39629316,-0.303500764,0.605916159,-0.302415395,,
0,43.033956,14.44384682,-60.69236897,-0.311713584,0.605853614,-0.294140031,,
0,42.33181668,15.41264328,-60.9732787,-0.31984971,0.605641589,-0.285791879,,
0,41.61885685,16.37770766,-61.23907346,-0.327907141,0.605280126,-0.277372985,,
0,40.8950963,17.33864617,-61.48984332,-0.335883878,0.604769325,-0.268885446,,
0,40.160624,18.29513639,-61.72561176,-0.343777958,0.6041093,-0.260331342,,
0,39.41566315,19.24698486,-61.94627804,-0.351587424,0.603300226,-0.251712802,,
0,38.66051561,20.19407985,-62.15166461,-0.359310354,0.602342291,-0.243031937,,
0,37.89547739,21.13630006,-62.34160841,-0.366944836,0.601235743,-0.234290906,,
0,37.12074665,22.07343003,-62.51604554,-0.374488995,0.599980843,-0.225491848,,
0,36.33643015,23.00515956,-62.67501197,-0.381940962,0.598577912,-0.21663695,,
0,35.54259596,23.93114267,-62.81858453,-0.38929891,0.597027286,-0.207728377,,
0,34.73936873,24.85108599,-62.94679271,-0.396561017,0.595329358,-0.19876834,,
0,33.92696074,25.76478582,-63.05958159,-0.403725503,0.593484536,-0.189759033,,
0,33.10565746,26.67210774,-63.15683233,-0.410790594,0.591493285,-0.180702691,,
0,32.2757371,27.57291238,-63.23843642,-0.417754556,0.589356088,-0.171601532,,
0,31.43741957,28.46699927,-63.30435194,-0.424615666,0.58707348,-0.162457814,,
0,30.59084701,29.35409318,-63.35461727,-0.431372243,0.584646016,-0.153273773,,
0,29.73613758,30.23389274,-63.38930249,-0.438022615,0.582074305,-0.14405169,,
0,28.87343824,31.10612817,-63.40845174,-0.444565152,0.57935897,-0.134793817,,
0,28.00296819,31.97059955,-63.412045,-0.450998238,0.576500692,-0.125502453,,
0,27.12499533,32.82715776,-63.40001723,-0.457320297,0.573500166,-0.116179869,,
0,26.23979477,33.67565833,-63.3723045,-0.463529764,0.570358143,-0.106828378,,
0,25.34759416,34.51591143,-63.32889414,-0.469625119,0.567075387,-0.097450268,,
